time,vin,vout
3.802799999999999844e-04,7.568326359999999475e-01,3.827592819999999785e-01
3.812800000000000087e-04,7.567866229999999916e-01,3.834213870000000024e-01
3.822799999999999788e-04,7.567403430000000375e-01,3.840919289999999986e-01
3.832800000000000031e-04,7.566937959999999741e-01,3.847710109999999961e-01
3.842799999999999732e-04,7.566469850000000497e-01,3.854587320000000261e-01
3.852799999999999975e-04,7.565999119999999856e-01,3.861551979999999773e-01
3.862800000000000218e-04,7.565525779999999756e-01,3.868605119999999897e-01
3.872799999999999919e-04,7.565049849999999632e-01,3.875747829999999783e-01
3.882800000000000162e-04,7.564571359999999745e-01,3.882981169999999982e-01
3.892799999999999863e-04,7.564090319999999812e-01,3.890306250000000188e-01
3.902800000000000106e-04,7.563606739999999551e-01,3.897724169999999821e-01
3.912799999999999807e-04,7.563120660000000051e-01,3.905236060000000231e-01
3.922800000000000050e-04,7.562632080000000201e-01,3.912843069999999979e-01
3.932799999999999751e-04,7.562141039999999981e-01,3.920546349999999847e-01
3.942799999999999994e-04,7.561647529999999673e-01,3.928347070000000052e-01
3.952800000000000237e-04,7.561151600000000084e-01,3.936246409999999973e-01
3.962799999999999938e-04,7.560653250000000103e-01,3.944245570000000090e-01
3.972800000000000181e-04,7.560152509999999992e-01,3.952345760000000041e-01
3.982799999999999882e-04,7.559649389999999469e-01,3.960548199999999741e-01
3.992800000000000125e-04,7.559143910000000188e-01,3.968854130000000202e-01
4.002799999999999826e-04,7.558636100000000191e-01,3.977264810000000206e-01
4.012800000000000069e-04,7.558125980000000022e-01,3.985781480000000210e-01
4.022799999999999770e-04,7.557613560000000508e-01,3.994405429999999813e-01
4.032800000000000013e-04,7.557098869999999691e-01,4.003137920000000016e-01
4.042800000000000256e-04,7.556581919999999508e-01,4.011980259999999854e-01
4.052799999999999957e-04,7.556062740000000222e-01,4.020933749999999751e-01
4.062800000000000200e-04,7.555541350000000156e-01,4.029999699999999851e-01
4.072799999999999901e-04,7.555017760000000138e-01,4.039179419999999743e-01
4.082800000000000144e-04,7.554492000000000429e-01,4.048474240000000113e-01
4.092799999999999845e-04,7.553964090000000464e-01,4.057885480000000267e-01
4.102800000000000088e-04,7.553434049999999678e-01,4.067414500000000044e-01
4.112799999999999789e-04,7.552901910000000552e-01,4.077062619999999860e-01
4.122800000000000032e-04,7.552367669999999755e-01,4.086831189999999836e-01
4.132799999999999733e-04,7.551831359999999771e-01,4.096721560000000095e-01
4.142799999999999976e-04,7.551293009999999750e-01,4.106735080000000204e-01
4.152800000000000220e-04,7.550752630000000520e-01,4.116873079999999741e-01
4.162799999999999920e-04,7.550210250000000123e-01,4.127136920000000209e-01
4.172800000000000164e-04,7.549665890000000212e-01,4.137527939999999793e-01
4.182799999999999865e-04,7.549119570000000223e-01,4.148047480000000009e-01
4.192800000000000108e-04,7.548571299999999873e-01,4.158696869999999879e-01
4.202799999999999809e-04,7.548021129999999967e-01,4.169477429999999818e-01
4.212800000000000052e-04,7.547469049999999680e-01,4.180390489999999959e-01
4.222799999999999753e-04,7.546915100000000098e-01,4.191437350000000173e-01
4.232799999999999996e-04,7.546359299999999548e-01,4.202619300000000058e-01
4.242800000000000239e-04,7.545801669999999683e-01,4.213937629999999768e-01
4.252799999999999940e-04,7.545242229999999939e-01,4.225393599999999750e-01
4.262800000000000183e-04,7.544680999999999749e-01,4.236988460000000178e-01
4.272799999999999884e-04,7.544118010000000485e-01,4.248723449999999846e-01
4.282800000000000127e-04,7.543553280000000472e-01,4.260599769999999786e-01
4.292799999999999828e-04,7.542986830000000253e-01,4.272618599999999933e-01
4.302800000000000071e-04,7.542418680000000375e-01,4.284781120000000221e-01
4.312799999999999772e-04,7.541848850000000271e-01,4.297088450000000059e-01
4.322800000000000015e-04,7.541277379999999919e-01,4.309541709999999970e-01
4.332800000000000258e-04,7.540704280000000148e-01,4.322141970000000222e-01
4.342799999999999959e-04,7.540129559999999564e-01,4.334890270000000267e-01
4.352800000000000202e-04,7.539553270000000085e-01,4.347787630000000125e-01
4.362799999999999903e-04,7.538975409999999489e-01,4.360835020000000117e-01
4.372800000000000146e-04,7.538396010000000258e-01,4.374033370000000032e-01
4.382799999999999847e-04,7.537815100000000434e-01,4.387383570000000232e-01
4.392800000000000090e-04,7.537232699999999452e-01,4.400886489999999984e-01
4.402799999999999791e-04,7.536648820000000359e-01,4.414542940000000248e-01
4.412800000000000034e-04,7.536063499999999804e-01,4.428353660000000080e-01
4.422799999999999735e-04,7.535476760000000551e-01,4.442319379999999929e-01
4.432799999999999978e-04,7.534888610000000098e-01,4.456440770000000273e-01
4.442800000000000221e-04,7.534299089999999532e-01,4.470718450000000233e-01
4.452799999999999922e-04,7.533708209999999683e-01,4.485152960000000077e-01
4.462800000000000165e-04,7.533115999999999701e-01,4.499744829999999807e-01
4.472799999999999866e-04,7.532522489999999848e-01,4.514494499999999744e-01
4.482800000000000109e-04,7.531927689999999842e-01,4.529402379999999950e-01
4.492799999999999810e-04,7.531331629999999944e-01,4.544468799999999975e-01
4.502800000000000053e-04,7.530734329999999588e-01,4.559694049999999943e-01
4.512799999999999754e-04,7.530135820000000146e-01,4.575078340000000021e-01
4.522799999999999997e-04,7.529536119999999944e-01,4.590621830000000125e-01
4.532800000000000240e-04,7.528935260000000351e-01,4.606324620000000203e-01
4.542799999999999941e-04,7.528333249999999977e-01,4.622186739999999960e-01
4.552800000000000184e-04,7.527730120000000191e-01,4.638208180000000236e-01
4.562799999999999885e-04,7.527125900000000147e-01,4.654388830000000254e-01
4.572800000000000128e-04,7.526520610000000389e-01,4.670728539999999818e-01
4.582799999999999829e-04,7.525914270000000350e-01,4.687227099999999869e-01
4.592800000000000073e-04,7.525306910000000293e-01,4.703884230000000000e-01
4.602799999999999774e-04,7.524698549999999653e-01,4.720699580000000117e-01
4.612800000000000017e-04,7.524089210000000083e-01,4.737672749999999877e-01
4.622800000000000260e-04,7.523478919999999626e-01,4.754803260000000087e-01
4.632799999999999961e-04,7.522867709999999652e-01,4.772090580000000193e-01
4.642800000000000204e-04,7.522255589999999881e-01,4.789534120000000228e-01
4.652799999999999905e-04,7.521642600000000289e-01,4.807133230000000257e-01
4.662800000000000148e-04,7.521028749999999485e-01,4.824887179999999831e-01
4.672799999999999849e-04,7.520414069999999951e-01,4.842795209999999906e-01
4.682800000000000092e-04,7.519798580000000010e-01,4.860856479999999813e-01
4.692799999999999793e-04,7.519182309999999925e-01,4.879070099999999743e-01
4.702800000000000036e-04,7.518565289999999957e-01,4.897435130000000192e-01
4.712799999999999737e-04,7.517947529999999823e-01,4.915950570000000019e-01
4.722799999999999980e-04,7.517329069999999502e-01,4.934615370000000056e-01
4.732800000000000223e-04,7.516709910000000106e-01,4.953428409999999782e-01
4.742799999999999924e-04,7.516090100000000218e-01,4.972388549999999796e-01
4.752800000000000167e-04,7.515469660000000385e-01,4.991494579999999903e-01
4.762799999999999868e-04,7.514848600000000323e-01,5.010745250000000484e-01
4.772800000000000111e-04,7.514226960000000011e-01,5.030139270000000273e-01
4.782799999999999812e-04,7.513604759999999994e-01,5.049675279999999988e-01
4.792800000000000055e-04,7.512982019999999705e-01,5.069351909999999517e-01
4.802799999999999756e-04,7.512358759999999691e-01,5.089167730000000445e-01
4.812799999999999999e-04,7.511735019999999929e-01,5.109121279999999654e-01
4.822800000000000242e-04,7.511110819999999855e-01,5.129211059999999600e-01
4.832799999999999943e-04,7.510486170000000294e-01,5.149435519999999711e-01
4.842800000000000186e-04,7.509861119999999834e-01,5.169793089999999980e-01
4.852799999999999887e-04,7.509235669999999585e-01,5.190282179999999856e-01
4.862800000000000130e-04,7.508609859999999525e-01,5.210901129999999659e-01
4.872799999999999831e-04,7.507983710000000199e-01,5.231648279999999707e-01
4.882800000000000074e-04,7.507357239999999932e-01,5.252521940000000056e-01
4.892800000000000317e-04,7.506730480000000094e-01,5.273520379999999674e-01
4.902799999999999476e-04,7.506103459999999838e-01,5.294641850000000316e-01
4.912799999999999719e-04,7.505476199999999709e-01,5.315884589999999577e-01
4.922799999999999962e-04,7.504848720000000251e-01,5.337246789999999796e-01
4.932800000000000205e-04,7.504221049999999504e-01,5.358726639999999986e-01
4.942800000000000448e-04,7.503593210000000235e-01,5.380322300000000002e-01
4.952799999999999607e-04,7.502965230000000485e-01,5.402031910000000270e-01
4.962799999999999850e-04,7.502337129999999688e-01,5.423853600000000386e-01
4.972800000000000093e-04,7.501708940000000325e-01,5.445785480000000511e-01
4.982800000000000337e-04,7.501080690000000439e-01,5.467825630000000547e-01
4.992799999999999495e-04,7.500452389999999747e-01,5.489972140000000111e-01
5.002799999999999738e-04,7.499824069999999621e-01,5.512223069999999669e-01
5.012799999999999982e-04,7.499195760000000321e-01,5.534576460000000253e-01
5.022800000000000225e-04,7.498567480000000174e-01,5.557030360000000391e-01
5.032800000000000468e-04,7.497939260000000550e-01,5.579582800000000287e-01
5.042799999999999627e-04,7.497311119999999773e-01,5.602231779999999883e-01
5.052799999999999870e-04,7.496683090000000327e-01,5.624975309999999951e-01
5.062800000000000113e-04,7.496055179999999707e-01,5.647811400000000148e-01
5.072800000000000356e-04,7.495427439999999830e-01,5.670738020000000157e-01
5.082799999999999515e-04,7.494799869999999586e-01,5.693753169999999919e-01
5.092799999999999758e-04,7.494172510000000065e-01,5.716854799999999681e-01
5.102800000000000001e-04,7.493545379999999589e-01,5.740040899999999668e-01
5.112800000000000244e-04,7.492918499999999815e-01,5.763309410000000410e-01
5.122800000000000487e-04,7.492291899999999893e-01,5.786658289999999649e-01
5.132799999999999646e-04,7.491665610000000086e-01,5.810085489999999853e-01
5.142799999999999889e-04,7.491039649999999828e-01,5.833588960000000156e-01
5.152800000000000132e-04,7.490414029999999945e-01,5.857166620000000545e-01
5.162800000000000375e-04,7.489788800000000135e-01,5.880816420000000155e-01
5.172799999999999534e-04,7.489163970000000115e-01,5.904536289999999799e-01
5.182799999999999777e-04,7.488539570000000145e-01,5.928324149999999459e-01
5.192800000000000020e-04,7.487915630000000489e-01,5.952177929999999950e-01
5.202800000000000263e-04,7.487292150000000035e-01,5.976095540000000428e-01
5.212800000000000506e-04,7.486669179999999590e-01,6.000074909999999484e-01
5.222799999999999665e-04,7.486046739999999700e-01,6.024113949999999607e-01
5.232799999999999908e-04,7.485424849999999797e-01,6.048210569999999953e-01
5.242800000000000151e-04,7.484803530000000427e-01,6.072362679999999679e-01
5.252800000000000394e-04,7.484182809999999630e-01,6.096568190000000165e-01
5.262799999999999553e-04,7.483562719999999890e-01,6.120825009999999455e-01
5.272799999999999796e-04,7.482943279999999531e-01,6.145131040000000322e-01
5.282800000000000039e-04,7.482324510000000206e-01,6.169484189999999701e-01
5.292800000000000282e-04,7.481706439999999958e-01,6.193882370000000082e-01
5.302800000000000525e-04,7.481089079999999614e-01,6.218323460000000358e-01
5.312799999999999684e-04,7.480472479999999980e-01,6.242805380000000515e-01
5.322799999999999927e-04,7.479856649999999663e-01,6.267326020000000275e-01
5.332800000000000170e-04,7.479241610000000318e-01,6.291883289999999906e-01
5.342800000000000413e-04,7.478627389999999986e-01,6.316475080000000242e-01
5.352799999999999572e-04,7.478014020000000039e-01,6.341099289999999611e-01
5.362799999999999815e-04,7.477401510000000195e-01,6.365753830000000502e-01
5.372800000000000058e-04,7.476789900000000433e-01,6.390436590000000416e-01
5.382800000000000301e-04,7.476179200000000469e-01,6.415145469999999905e-01
5.392799999999999460e-04,7.475569439999999455e-01,6.439878369999999519e-01
5.402799999999999703e-04,7.474960649999999873e-01,6.464633189999999807e-01
5.412799999999999946e-04,7.474352840000000331e-01,6.489407830000000210e-01
5.422800000000000190e-04,7.473746049999999697e-01,6.514200199999999885e-01
5.432800000000000433e-04,7.473140299999999625e-01,6.539008200000000492e-01
5.442799999999999591e-04,7.472535599999999834e-01,6.563829730000000362e-01
5.452799999999999835e-04,7.471931990000000301e-01,6.588662690000000044e-01
5.462800000000000078e-04,7.471329490000000462e-01,6.613504999999999523e-01
5.472800000000000321e-04,7.470728110000000033e-01,6.638354560000000459e-01
5.482799999999999480e-04,7.470127899999999821e-01,6.663209279999999790e-01
5.492799999999999723e-04,7.469528859999999826e-01,6.688067079999999720e-01
5.502799999999999966e-04,7.468931030000000026e-01,6.712925859999999689e-01
5.512800000000000209e-04,7.468334420000000140e-01,6.737783550000000510e-01
5.522800000000000452e-04,7.467739070000000146e-01,6.762638060000000229e-01
5.532799999999999611e-04,7.467144980000000043e-01,6.787487319999999658e-01
5.542799999999999854e-04,7.466552199999999528e-01,6.812329240000000175e-01
5.552800000000000097e-04,7.465960729999999712e-01,6.837161769999999805e-01
5.562800000000000340e-04,7.465370609999999463e-01,6.861982819999999927e-01
5.572799999999999499e-04,7.464781860000000435e-01,6.886790329999999960e-01
5.582799999999999742e-04,7.464194490000000126e-01,6.911582250000000149e-01
5.592799999999999985e-04,7.463608539999999625e-01,6.936356510000000197e-01
5.602800000000000228e-04,7.463024029999999476e-01,6.961111060000000350e-01
5.612800000000000471e-04,7.462440970000000506e-01,6.985843840000000027e-01
5.622799999999999630e-04,7.461859400000000475e-01,7.010552829999999735e-01
5.632799999999999873e-04,7.461279339999999927e-01,7.035235960000000288e-01
5.642800000000000116e-04,7.460700799999999688e-01,7.059891219999999690e-01
5.652800000000000359e-04,7.460123810000000022e-01,7.084516570000000124e-01
5.662799999999999518e-04,7.459548400000000079e-01,7.109109989999999879e-01
5.672799999999999761e-04,7.458974590000000404e-01,7.133669449999999745e-01
5.682800000000000004e-04,7.458402389999999604e-01,7.158192960000000493e-01
5.692800000000000247e-04,7.457831839999999879e-01,7.182678489999999583e-01
5.702800000000000490e-04,7.457262949999999835e-01,7.207124059999999721e-01
5.712799999999999649e-04,7.456695749999999734e-01,7.231527669999999741e-01
5.722799999999999892e-04,7.456130260000000121e-01,7.255887340000000130e-01
5.732800000000000135e-04,7.455566500000000429e-01,7.280201080000000546e-01
5.742800000000000378e-04,7.455004499999999812e-01,7.304466939999999520e-01
5.752799999999999537e-04,7.454444270000000206e-01,7.328682949999999474e-01
5.762799999999999780e-04,7.453885839999999652e-01,7.352858799999999473e-01
5.772800000000000023e-04,7.453329229999999805e-01,7.376970189999999539e-01
5.782800000000000266e-04,7.452774460000000101e-01,7.401024320000000323e-01
5.792800000000000510e-04,7.452221559999999689e-01,7.425020970000000275e-01
5.802799999999999668e-04,7.451670540000000509e-01,7.448958159999999884e-01
5.812799999999999911e-04,7.451121429999999490e-01,7.472833920000000463e-01
5.822800000000000155e-04,7.450574250000000509e-01,7.496646359999999953e-01
5.832800000000000398e-04,7.450029019999999669e-01,7.520393579999999911e-01
5.842799999999999556e-04,7.449485769999999452e-01,7.544065319999999630e-01
5.852799999999999800e-04,7.448944509999999575e-01,7.567675910000000172e-01
5.862800000000000043e-04,7.448405259999999473e-01,7.591216859999999622e-01
5.872800000000000286e-04,7.447868050000000517e-01,7.614685070000000167e-01
5.882800000000000529e-04,7.447332899999999922e-01,7.638078759999999967e-01
5.892799999999999688e-04,7.446799830000000453e-01,7.661396160000000233e-01
5.902799999999999931e-04,7.446268860000000434e-01,7.684635469999999691e-01
5.912800000000000174e-04,7.445740010000000408e-01,7.707794879999999571e-01
5.922800000000000417e-04,7.445213299999999812e-01,7.730872640000000517e-01
